Coursename,Coursecode,Hours,Classification
Reporting Texas,J 361F,3,Upper Division
Journalism Portfolio,J 362F,3,Upper Division
Theories of Mass Communication,J 363,3,Upper Division
Broadcast Capstone,J 363C,3,Upper Division
Digital Innovations Capstone,J 363D,3,Upper Division
Capstone Projects in Journalism,J 363F,3,Upper Division
News Documentaries,J 363K,3,Upper Division
Journalism Research Capstone,J 363L,3,Upper Division
Capstone in Application Development,J 363M,3,Upper Division
Newsroom Capstone,J 363N,3,Upper Division
Television Newsmagazine,J 363P,3,Upper Division
Capstone in Podcasting,J 363Q,3,Upper Division
Sports Media Capstone,J 363S,3,Upper Division
Visual Capstone,J 363V,3,Upper Division
Reporting Capstone,J 363W,3,Upper Division
Experiential Learning,J 365M,3,Upper Division
Specialized Practice in Journalism,"J 165P, 265P, 365P","1, 2, 3",Upper Division
Topics in Advanced Photojournalism,J 370K,3,Upper Division
Topics in Photographic Illustration,J 371K,3,Upper Division
Special Projects in Journalism,"J 178P, 278P, 378P","1, 2, 3",Upper Division
Journalism Independent Study,J 379,3,Upper Division
Honors Tutorial Course,J 379H,3,Upper Division
Photojournalism Research Projects,J 379P,3,Upper Division
Introduction to Research Methods,J 380,3,Graduate
Introduction to Graduate Studies in Journalism and Media,J 080C,0,Graduate
Advanced Projects in Photography,J 380M,3,Graduate
Advanced Projects in Journalism,J 380N,3,Graduate
Visual Journalism,J 380V,3,Graduate
Writing and Reporting,J 380W,3,Graduate
Topics in Research Methods Seminar,J 381,3,Graduate
Fundamentals of Statistics,J 381F,3,Graduate
Computational Media and Data Science,J 381M,3,Graduate
Topics in Seminar in Mass Communication,J 382,3,Graduate
Theory Building,J 382T,3,Graduate
Frameworks of Media Innovation,J 383M,3,Graduate
Advanced Visual Design,J 383P,3,Graduate
Mass Communication Theory,J 384,3,Graduate
Mass Communication Theory II,J 384T,3,Graduate
The Business of News,J 385N,3,Graduate
Topics in Public Relations Seminar,J 386,3,Graduate
Media Images: Theory and Methodology,J 387M,3,Graduate
Cultural Survey of Photography,J 387P,3,Graduate
Photographic Storytelling and Social Justice,J 387S,3,Graduate
Topics in Problems in Specialized Fields,"J 289, 389, 489","2, 3, 4",Graduate
Professional Experience in Journalism Internship,J 389E,3,Graduate
Seminar in Journalism History,J 390,3,Graduate
Photography in a Cross Cultural Context,J 390E,3,Graduate
Advanced Documentary Project,J 390P,3,Graduate
Topics in Seminar in Media Law,J 392,3,Graduate
Technology and Culture,J 393S,3,Graduate
Thesis,J 698,6,Graduate
Master's Report,J 398R,3,Graduate
Supervised Teaching in Journalism,J 398T,3,Graduate
Dissertation,"J 399W, 699W, 999W","3, 6, 9",Graduate
,,Total Hours: 722
DegreeView
