Coursename,Coursecode,Hours,Classification
Honors Tutorial Course,ANT 679H,6,Upper Division
Professional Internship in Archaeology,"ANT 380I, 680I, 980I","3, 6, 9",Graduate
Conference Course in Archaeology,ANT 380J,3,Graduate
Topics in Archaeological Method and Theory,ANT 380K,3,Graduate
Professional Practices in Archaeology,ANT 380P,3,Graduate
Geo-Archaeology and Environmental History,ANT 382N,3,Graduate
Topics in Archaeological Techniques and Procedures,ANT 383M,3,Graduate
Field Archaeology,ANT 683N,6,Graduate
Topics in Regional Archaeology,ANT 384M,3,Graduate
Conference Course in Social Anthropology,ANT 386J,3,Graduate
Topics in Biological Anthropology,ANT 388,3,Graduate
Applied Data Analysis,ANT 388C,3,Graduate
"Violence, Sovereignty, and Religion",ANT 388D,3,Graduate
Conference Course in Biological (Physical) Anthropology,ANT 388J,3,Graduate
Topics in General Anthropology,ANT 388K,3,Graduate
Topics in Unwritten Languages,ANT 389,3,Graduate
Research and Grant Proposal Writing for Social Sciences and Humanities,ANT 389D,3,Graduate
Conference Course in Unwritten Languages,ANT 389J,3,Graduate
Topics in Regional Ethnography,ANT 389K,3,Graduate
Topics in Social Anthropology,ANT 391,3,Graduate
Anthropology of East Asia,ANT 391C,3,Graduate
Topics in Research Methods in Physical Anthropology,ANT 391L,3,Graduate
Core Topics in Anthropology,ANT 392C,3,Graduate
AnthroLab,ANT 392G,3,Graduate
"Introduction to Biological Anthropology: Behavior, Genetics, and Variation",ANT 392J,3,Graduate
Introduction to Graduate Archaeology,ANT 392K,3,Graduate
Introduction to Biological Anthropology: Primate Morphology and Evolution,ANT 392L,3,Graduate
Introduction to Graduate Social Anthropology,ANT 392M,3,Graduate
Introduction to Graduate Linguistic Anthropology,ANT 392N,3,Graduate
Introduction to Cultural Forms,ANT 392P,3,Graduate
African Diaspora Anthropology,ANT 392R,3,Graduate
Introduction to Graduate Feminist Anthropology,ANT 392S,3,Graduate
Mesoamerica and Borderlands,ANT 392T,3,Graduate
Topics in Linguistic Anthropology,ANT 393,3,Graduate
Conference Course in Linguistic Anthropology,ANT 393J,3,Graduate
Conference Course in Cultural Forms,ANT 394J,3,Graduate
"Topics in Folklore, Public Culture, and Cultural Studies",ANT 394M,3,Graduate
Cultural Adaptation and Change,ANT 395K,3,Graduate
Conference Course in Anthropology,"ANT 197, 297, 397, 697, 997","1, 2, 3, 6, 9",Graduate
Doctoral Forum,ANT 397F,3,Graduate
Thesis,ANT 698,6,Graduate
Master's Report,ANT 398R,3,Graduate
Supervised Teaching in Anthropology,ANT 398T,3,Graduate
Dissertation,"ANT 399W, 699W, 999W","3, 6, 9",Graduate
,,Total Hours: 633
DegreeView
