Coursename,Coursecode,Hours,Classification
The Shock of Modernity in the Middle East,R S 359K,3,Upper Division
Myths and Legends of the Ancient Near East,R S 359L,3,Upper Division
"Arts of Islam, 650-1500",R S 359M,3,Upper Division
Arts of Islam 1500-Present,R S 359N,3,Upper Division
Minorities in the Middle East,R S 359O,3,Upper Division
Religions in the Ottoman Empire,R S 359P,3,Upper Division
African Religious Culture and Creativity,R S 360C,3,Upper Division
Independent Research in Religious Studies,R S 362,3,Upper Division
"Hermits, Monks, and Saints in Early Christianity",R S 365D,3,Upper Division
Death and the Afterlife in Graeco-Roman Antiquity,R S 365G,3,Upper Division
The Book of Job,R S 365J,3,Upper Division
Contemporary Jerusalem,R S 365K,3,Upper Division
The Bible in the Colonial Americas,R S 366C,3,Upper Division
Religions of the Caribbean,R S 366D,3,Upper Division
Jewish Cuba,R S 366E,3,Upper Division
Colonial Encounters in Mesoamerica,R S 366M,3,Upper Division
African Religion in the New World,R S 366N,3,Upper Division
When Christ was King,R S 368C,3,Upper Division
Church and State in Latin America,R S 368D,3,Upper Division
The Religious Tradition in Latin America,R S 368E,3,Upper Division
"Religion, Conquest, and Conversion in Colonial Latin America",R S 368F,3,Upper Division
Religious Ethics and Human Rights,R S 373C,3,Upper Division
The History of Christmas,R S 373D,3,Upper Division
Anthropology Of Religion,R S 373E,3,Upper Division
Creation,R S 373F,3,Upper Division
Goddesses in World Religions and Cultures,R S 373G,3,Upper Division
"Race, Gender, Sex, and Religion",R S 373I,3,Upper Division
Creation and Evolution: Human Origins in Scientific and Religious Discourses,R S 373J,3,Upper Division
"Extraterrestrial Intelligence: Culture, Religion, and Imagination",R S 373K,3,Upper Division
"Science, Magic, and Religion",R S 373L,3,Upper Division
"Biomedicine, Ethics, and Culture",R S 373M,3,Upper Division
Religions in Contact,R S 373N,3,Upper Division
"Sport, Religion, and Society",R S 373S,3,Upper Division
"Talk, Text, and God",R S 373T,3,Upper Division
Topics in Advanced Seminars in Religious Studies,R S 375S,3,Upper Division
Honors Tutorial Course,R S 679H,6,Upper Division
Topics in Proseminar,R S 180,1,Graduate
Topics in Readings in Religious Studies,R S 380R,3,Graduate
Conference Course in Religious Studies,R S 381,3,Graduate
Topics in Comparative Religion,R S 383C,3,Graduate
Ethnographic Methods for the Study of Religion,R S 383E,3,Graduate
Theory and Method in the Study of Religion,R S 383M,3,Graduate
Topics in Theoretical Approaches to the Study of Religion,R S 383T,3,Graduate
Doctoral Seminar in Religious Studies,R S 384D,3,Graduate
Early Jewish and Christian Literature I,R S 385K,3,Graduate
Early Jewish and Christian Literature II,R S 385L,3,Graduate
Topics in Critical Issues in Christian Origins,R S 386C,3,Graduate
Topics in Critical Issues in the Hebrew Bible,R S 386H,3,Graduate
Topics in Critical Issues in Ancient Mediterranean Religions,R S 386M,3,Graduate
Topics in Seminars in Ancient Mediterranean Religions,R S 387M,3,Graduate
Topics in Research Seminars on Religion in Europe and the Middle East,R S 389R,3,Graduate
Research and Grant Proposal Writing for Social Sciences and Humanities,R S 390R,3,Graduate
Topics in European and Middle Eastern Religion,R S 390T,3,Graduate
Approaches to the Study of Religion in Latin America,R S 391L,3,Graduate
Approaches to the Study of Religion in the United States,R S 391N,3,Graduate
